<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.02.07	04:00:00	2034.44	2036.19	2032.48	2035.22	9893	0	6
2024.02.07	08:00:00	2035.25	2035.81	2031.24	2034.15	17599	0	6
2024.02.07	12:00:00	2034.14	2044.58	2030.63	2038.39	33817	0	6
2024.02.07	16:00:00	2038.37	2040.95	2034.05	2035.64	22823	0	6
2024.02.07	20:00:00	2035.63	2036.63	2033.76	2036.52	5221	0	6
2024.02.08	00:00:00	2036.51	2038.71	2031.83	2032.84	10983	0	6
2024.02.08	04:00:00	2032.83	2035.12	2031.22	2032.90	11025	0	6
2024.02.08	08:00:00	2032.94	2038.50	2027.92	2029.08	21065	0	6
2024.02.08	12:00:00	2029.09	2034.01	2020.21	2031.98	36738	0	6
2024.02.08	16:00:00	2031.97	2035.37	2027.74	2032.61	23119	0	6
2024.02.08	20:00:00	2032.65	2034.97	2032.63	2034.31	4998	0	6
2024.02.09	00:00:00	2034.23	2035.15	2032.00	2033.60	8296	0	6
2024.02.09	04:00:00	2033.63	2034.99	2032.20	2033.63	7951	0	6
2024.02.09	08:00:00	2033.67	2034.16	2030.56	2031.59	17216	0	6
2024.02.09	12:00:00	2031.58	2037.11	2021.92	2022.54	36105	0	6
2024.02.09	16:00:00	2022.57	2026.35	2020.34	2024.81	19343	0	6
2024.02.09	20:00:00	2024.80	2026.30	2023.91	2024.59	4607	0	6
2024.02.11	20:00:00	2026.33	2026.79	2024.45	2025.46	1504	0	6
2024.02.12	00:00:00	2025.49	2026.61	2021.91	2022.91	6545	0	6
2024.02.12	04:00:00	2022.90	2026.46	2022.62	2025.59	6809	0	6
2024.02.12	08:00:00	2025.58	2027.30	2020.04	2021.76	16481	0	6
2024.02.12	12:00:00	2021.77	2027.52	2012.15	2013.19	30012	0	6
2024.02.12	16:00:00	2013.21	2021.61	2011.92	2019.19	22009	0	6
2024.02.12	20:00:00	2019.11	2020.57	2018.73	2018.95	4900	0	6
2024.02.13	00:00:00	2018.94	2021.25	2016.93	2018.59	6326	0	6
2024.02.13	04:00:00	2018.58	2025.84	2018.41	2025.28	8527	0	6
2024.02.13	08:00:00	2025.30	2029.33	2024.53	2027.74	15609	0	6
2024.02.13	12:00:00	2027.80	2032.42	1990.19	1992.30	39903	0	6
2024.02.13	16:00:00	1992.29	1997.90	1991.29	1991.80	23394	0	6
2024.02.13	20:00:00	1991.77	1993.72	1990.79	1991.51	6193	0	6
2024.02.14	00:00:00	1991.48	1993.65	1988.90	1992.47	10463	0	6
2024.02.14	04:00:00	1992.46	1993.37	1989.42	1989.49	9643	0	6
2024.02.14	08:00:00	1989.52	1993.41	1986.05	1992.32	20480	0	6
2024.02.14	12:00:00	1992.31	1993.29	1984.30	1987.93	33432	0	6
2024.02.14	16:00:00	1987.94	1996.15	1987.53	1991.80	25666	0	6
2024.02.14	20:00:00	1991.81	1993.89	1989.70	1993.77	5686	0	6
2024.02.15	00:00:00	1993.80	1994.39	1990.27	1990.83	8613	0	6
2024.02.15	04:00:00	1990.82	1994.72	1990.49	1993.88	8633	0	6
2024.02.15	08:00:00	1993.87	1998.16	1993.53	1997.56	16874	0	6
2024.02.15	12:00:00	1997.54	2008.29	1995.85	2000.82	36874	0	6
2024.02.15	16:00:00	2000.81	2006.50	1998.54	2005.14	23912	0	6
2024.02.15	20:00:00	2005.15	2005.16	2003.48	2003.49	5256	0	6
2024.02.16	00:00:00	2003.57	2005.68	2002.43	2004.34	7856	0	6
2024.02.16	04:00:00	2004.33	2006.50	2002.77	2005.18	8841	0	6
2024.02.16	08:00:00	2005.25	2007.86	2003.92	2007.31	14595	0	6
2024.02.16	12:00:00	2007.30	2011.08	1995.15	2007.97	36537	0	6
2024.02.16	16:00:00	2007.93	2015.19	2007.27	2012.68	23707	0	6
2024.02.16	20:00:00	2012.66	2014.04	2011.28	2013.24	4869	0	6
2024.02.18	20:00:00	2011.87	2016.36	2011.17	2014.01	1962	0	6
2024.02.19	00:00:00	2013.96	2022.90	2013.96	2019.93	13961	0	6
2024.02.19	04:00:00	2019.94	2023.04	2018.36	2021.01	9471	0	6
2024.02.19	08:00:00	2020.99	2021.25	2018.23	2018.38	14273	0	6
2024.02.19	12:00:00	2018.37	2019.34	2014.87	2014.96	17054	0	6
2024.02.19	16:00:00	2014.98	2018.58	2013.31	2017.99	6302	0	6
2024.02.19	20:00:00	2017.19	2017.30	2015.86	2016.24	1241	0	6
2024.02.20	00:00:00	2016.26	2019.22	2015.06	2018.34	11731	0	6
2024.02.20	04:00:00	2018.33	2022.88	2017.79	2021.54	11215	0	6
2024.02.20	08:00:00	2021.52	2027.60	2020.81	2026.92	22022	0	6
2024.02.20	12:00:00	2026.93	2030.89	2025.50	2027.51	28108	0	6
2024.02.20	16:00:00	2027.52	2028.94	2024.82	2025.14	13520	0	6
2024.02.20	20:00:00	2025.18	2025.21	2023.62	2024.28	5142	0	6
2024.02.21	00:00:00	2024.30	2030.91	2022.99	2030.56	11867	0	6
2024.02.21	04:00:00	2030.55	2032.29	2028.44	2028.91	11363	0	6
2024.02.21	08:00:00	2028.90	2030.21	2026.01	2028.31	17053	0	6
2024.02.21	12:00:00	2028.30	2031.58	2024.10	2024.21	27962	0	6
2024.02.21	16:00:00	2024.27	2026.55	2020.10	2026.06	26039	0	6
2024.02.21	20:00:00	2026.02	2027.05	2023.99	2025.76	8374	0	6
2024.02.22	00:00:00	2025.72	2028.61	2025.12	2026.34	10749	0	6
2024.02.22	04:00:00	2026.35	2032.06	2025.57	2031.50	11187	0	6
2024.02.22	08:00:00	2031.51	2034.90	2027.36	2029.03	20114	0	6
2024.02.22	12:00:00	2029.02	2029.92	2020.23	2023.39	33015	0	6
2024.02.22	16:00:00	2023.40	2024.73	2019.68	2023.09	21390	0	6
2024.02.22	20:00:00	2023.10	2026.10	2022.59	2024.79	6620	0	6
2024.02.23	00:00:00	2024.81	2027.41	2022.84	2025.76	9396	0	6
2024.02.23	04:00:00	2025.77	2026.52	2018.21	2021.90	9656	0	6
2024.02.23	08:00:00	2021.96	2023.99	2016.08	2023.92	18584	0	6
2024.02.23	12:00:00	2023.91	2031.14	2023.15	2030.21	30742	0	6
2024.02.23	16:00:00	2030.22	2041.38	2030.22	2037.36	22917	0	6
2024.02.23	20:00:00	2037.40	2037.54	2035.18	2035.54	4459	0	6
2024.02.25	20:00:00	2033.26	2035.01	2033.26	2034.06	1345	0	6
2024.02.26	00:00:00	2034.05	2034.08	2029.97	2032.56	11007	0	6
2024.02.26	04:00:00	2032.54	2035.32	2031.92	2035.10	9129	0	6
2024.02.26	08:00:00	2035.02	2037.06	2030.90	2030.94	18336	0	6
2024.02.26	12:00:00	2030.96	2034.45	2025.13	2029.18	26083	0	6
2024.02.26	16:00:00	2029.21	2030.31	2026.56	2029.76	18050	0	6
2024.02.26	20:00:00	2029.75	2033.66	2029.73	2031.31	5678	0	6
2024.02.27	00:00:00	2031.30	2034.55	2031.09	2033.47	7311	0	6
2024.02.27	04:00:00	2033.46	2036.28	2032.86	2035.46	8417	0	6
2024.02.27	08:00:00	2035.47	2039.49	2034.67	2038.27	16785	0	6
2024.02.27	12:00:00	2038.26	2039.13	2033.13	2033.78	26416	0	6
2024.02.27	16:00:00	2033.80	2036.13	2029.45	2030.27	20128	0	6
2024.02.27	20:00:00	2030.28	2030.93	2028.81	2030.11	4137	0	6
2024.02.28	00:00:00	2030.14	2033.75	2029.20	2030.94	9634	0	6
2024.02.28	04:00:00	2030.95	2032.10	2027.89	2028.11	9282	0	6
2024.02.28	08:00:00	2028.10	2029.30	2024.56	2027.32	18373	0	6
2024.02.28	12:00:00	2027.30	2037.88	2026.98	2031.85	28464	0	6
2024.02.28	16:00:00	2031.84	2035.65	2030.88	2032.22	16658	0	6
2024.02.28	20:00:00	2032.23	2035.36	2032.15	2034.70	5058	0	6
2024.02.29	00:00:00	2034.74	2037.08	2033.99	2036.61	8790	0	6
2024.02.29	04:00:00	2036.58	2037.87	2034.46	2037.34	8937	0	6
2024.02.29	08:00:00	2037.35	2037.50	2028.89	2030.35	17461	0	6
2024.02.29	12:00:00	2030.34	2050.76	2028.14	2048.16	33625	0	6
2024.02.29	16:00:00	2048.21	2048.41	2043.37	2044.51	21887	0	6
2024.02.29	20:00:00	2044.52	2045.50	2042.91	2044.35	5547	0	6
2024.03.01	00:00:00	2044.31	2046.88	2042.90	2046.59	8100	0	6
2024.03.01	04:00:00	2046.57	2048.85	2043.47	2045.42	8529	0	6
2024.03.01	08:00:00	2045.49	2057.51	2039.08	2055.43	24421	0	6
2024.03.01	12:00:00	2055.46	2070.98	2045.63	2069.30	35304	0	6
2024.03.01	16:00:00	2069.32	2088.34	2069.31	2085.27	30978	0	6
2024.03.01	20:00:00	2085.25	2085.38	2082.85	2082.95	5850	0	6
2024.03.03	20:00:00	2082.82	2086.25	2082.72	2083.60	2889	0	6
2024.03.04	00:00:00	2083.61	2084.43	2079.48	2081.48	12227	0	6
2024.03.04	04:00:00	2081.47	2088.30	2080.33	2087.45	9209	0	6
2024.03.04	08:00:00	2087.42	2087.55	2081.91	2082.15	17907	0	6
2024.03.04	12:00:00	2082.13	2109.41	2081.18	2109.17	32849	0	6
2024.03.04	16:00:00	2109.10	2119.93	2107.79	2116.33	30327	0	6
2024.03.04	20:00:00	2116.35	2118.57	2113.72	2114.64	6858	0	6
2024.03.05	00:00:00	2114.63	2116.88	2110.51	2113.03	12433	0	6
2024.03.05	04:00:00	2113.05	2119.76	2112.68	2114.49	13661	0	6
2024.03.05	08:00:00	2114.50	2127.35	2114.50	2124.50	24229	0	6
2024.03.05	12:00:00	2124.55	2141.77	2121.23	2126.66	43972	0	6
2024.03.05	16:00:00	2126.65	2134.75	2123.72	2129.62	27293	0	6
2024.03.05	20:00:00	2129.65	2130.98	2127.07	2128.09	7778	0	6
2024.03.06	00:00:00	2128.11	2128.19	2123.77	2124.84	12395	0	6
2024.03.06	04:00:00	2124.85	2131.59	2124.83	2128.53	10750	0	6
2024.03.06	08:00:00	2128.50	2132.62	2124.38	2132.57	21825	0	6
2024.03.06	12:00:00	2132.60	2149.25	2131.11	2141.05	41306	0	6
2024.03.06	16:00:00	2141.01	2152.24	2139.51	2144.45	34946	0	6
2024.03.06	20:00:00	2144.43	2151.33	2143.27	2147.40	8335	0	6
2024.03.07	00:00:00	2147.39	2152.48	2144.25	2151.79	17079	0	6
2024.03.07	04:00:00	2151.77	2161.47	2151.68	2156.06	22293	0	6
2024.03.07	08:00:00	2156.14	2159.87	2153.33	2156.09	21851	0	6
2024.03.07	12:00:00	2156.08	2164.77	2148.00	2153.73	37166	0	6
2024.03.07	16:00:00	2153.74	2160.90	2149.31	2160.08	22742	0	6
2024.03.07	20:00:00	2160.05	2162.62	2158.04	2162.00	6645	0	6
2024.03.08	00:00:00	2161.99	2163.62	2154.05	2157.68	13369	0	6
2024.03.08	04:00:00	2157.64	2162.09	2156.40	2161.41	13329	0	6
2024.03.08	08:00:00	2161.39	2171.08	2161.17	2168.33	18462	0	6
2024.03.08	12:00:00	2168.35	2185.44	2156.57	2177.25	41127	0	6
2024.03.08	16:00:00	2177.26	2195.17	2168.34	2176.42	37157	0	6
2024.03.08	20:00:00	2176.47	2179.14	2175.75	2179.14	5883	0	6
2024.03.10	20:00:00	2178.24	2183.90	2178.24	2181.67	3118	0	6
2024.03.11	00:00:00	2181.72	2189.02	2176.90	2179.56	17612	0	6
2024.03.11	04:00:00	2179.53	2182.77	2176.92	2182.33	14003	0	6
2024.03.11	08:00:00	2182.32	2183.12	2176.03	2178.99	20342	0	6
2024.03.11	12:00:00	2179.00	2185.71	2174.91	2184.37	33828	0	6
2024.03.11	16:00:00	2184.36	2184.74	2177.23	2181.39	19499	0	6
2024.03.11	20:00:00	2181.40	2184.79	2180.83	2183.68	5282	0	6
2024.03.12	00:00:00	2183.69	2184.55	2176.87	2177.52	13025	0	6
2024.03.12	04:00:00	2177.50	2179.26	2173.73	2177.03	13831	0	6
2024.03.12	08:00:00	2177.00	2179.10	2170.64	2171.96	18083	0	6
2024.03.12	12:00:00	2171.95	2182.04	2152.68	2163.03	46632	0	6
2024.03.12	16:00:00	2163.04	2166.50	2150.65	2157.40	23856	0	6
2024.03.12	20:00:00	2157.41	2161.47	2155.82	2157.02	7030	0	6
2024.03.13	00:00:00	2157.03	2161.60	2156.68	2159.17	13007	0	6
2024.03.13	04:00:00	2159.15	2161.51	2157.25	2159.79	12957	0	6
2024.03.13	08:00:00	2159.82	2164.21	2157.56	2164.02	17755	0	6
2024.03.13	12:00:00	2164.06	2174.56	2161.52	2171.77	35930	0	6
2024.03.13	16:00:00	2171.76	2179.87	2169.63	2172.61	23535	0	6
2024.03.13	20:00:00	2172.63	2176.24	2172.41	2175.51	4793	0	6
2024.03.14	00:00:00	2175.49	2177.00	2171.20	2172.29	13385	0	6
2024.03.14	04:00:00	2172.30	2172.52	2167.48	2168.72	13477	0	6
2024.03.14	08:00:00	2168.68	2172.03	2167.21	2168.55	15803	0	6
2024.03.14	12:00:00	2168.56	2170.39	2152.85	2157.26	42083	0	6
2024.03.14	16:00:00	2157.21	2165.07	2156.74	2163.49	19867	0	6
2024.03.14	20:00:00	2163.48	2163.87	2160.91	2161.65	3090	0	6
2024.03.15	00:00:00	2161.64	2165.98	2160.63	2164.65	11224	0	6
2024.03.15	04:00:00	2164.66	2170.11	2163.58	2167.07	14930	0	6
2024.03.15	08:00:00	2167.04	2172.75	2165.35	2167.01	18621	0	6
2024.03.15	12:00:00	2167.00	2167.37	2156.56	2160.05	37119	0	6
2024.03.15	16:00:00	2160.00	2163.50	2155.23	2156.93	18317	0	6
2024.03.15	20:00:00	2156.96	2158.35	2155.52	2155.76	1385	0	6
2024.03.17	20:00:00	2153.18	2156.94	2153.18	2156.60	4309	0	6
2024.03.18	00:00:00	2156.58	2157.55	2146.14	2146.80	16733	0	6
2024.03.18	04:00:00	2146.78	2152.25	2146.14	2152.22	12129	0	6
2024.03.18	08:00:00	2152.05	2161.29	2150.20	2161.09	21188	0	6
2024.03.18	12:00:00	2161.08	2163.63	2155.57	2158.40	30835	0	6
2024.03.18	16:00:00	2158.41	2161.21	2154.64	2160.22	16850	0	6
2024.03.18	20:00:00	2160.28	2162.64	2159.44	2162.16	3700	0	6
2024.03.19	00:00:00	2162.19	2162.89	2158.61	2161.59	14025	0	6
2024.03.19	04:00:00	2161.58	2162.19	2154.09	2155.81	17049	0	6
2024.03.19	08:00:00	2155.84	2156.74	2147.18	2155.66	23872	0	6
2024.03.19	12:00:00	2155.67	2158.69	2148.43	2154.30	29678	0	6
2024.03.19	16:00:00	2154.36	2157.96	2153.12	2157.82	15748	0	6
2024.03.19	20:00:00	2157.83	2159.69	2157.00	2157.09	3096	0	6
2024.03.20	00:00:00	2157.11	2160.06	2155.25	2159.89	8970	0	6
2024.03.20	04:00:00	2159.94	2160.22	2156.49	2158.28	10938	0	6
2024.03.20	08:00:00	2158.26	2158.39	2152.33	2153.99	15934	0	6
2024.03.20	12:00:00	2154.01	2164.91	2149.63	2155.91	29021	0	6
2024.03.20	16:00:00	2155.92	2188.85	2155.62	2182.84	35896	0	6
2024.03.20	20:00:00	2182.85	2222.90	2182.85	2204.00	16717	0	6
2024.03.21	00:00:00	2204.01	2212.47	2192.53	2202.82	25671	0	6
2024.03.21	04:00:00	2202.95	2210.23	2201.88	2206.57	18416	0	6
2024.03.21	08:00:00	2206.58	2211.79	2196.90	2207.56	30035	0	6
2024.03.21	12:00:00	2207.55	2208.88	2166.45	2174.71	45330	0	6
2024.03.21	16:00:00	2174.72	2184.02	2173.08	2181.50	21622	0	6
2024.03.21	20:00:00	2181.54	2182.63	2180.61	2181.83	2883	0	6
2024.03.22	00:00:00	2181.80	2186.10	2171.82	2173.81	19747	0	6
2024.03.22	04:00:00	2173.82	2176.29	2162.63	2168.48	18573	0	6
2024.03.22	08:00:00	2168.39	2170.14	2164.98	2166.11	23136	0	6
2024.03.22	12:00:00	2166.14	2180.16	2165.51	2166.18	36494	0	6
2024.03.22	16:00:00	2166.17	2167.56	2157.19	2164.02	20790	0	6
2024.03.22	20:00:00	2164.04	2167.27	2163.64	2165.15	2500	0	6
2024.03.24	20:00:00	2166.42	2168.95	2165.25	2168.41	4505	0	6
2024.03.25	00:00:00	2168.44	2178.36	2164.04	2170.62	21982	0	6
2024.03.25	04:00:00	2170.64	2171.69	2163.60	2165.93	16163	0	6
2024.03.25	08:00:00	2165.79	2171.90	2163.88	2170.53	20742	0	6
2024.03.25	12:00:00	2170.52	2181.34	2170.38	2175.49	29632	0	6
2024.03.25	16:00:00	2175.45	2177.91	2170.75	2170.99	16131	0	6
2024.03.25	20:00:00	2171.00	2173.58	2170.76	2172.99	5212	0	6
2024.03.26	00:00:00	2172.98	2174.50	2167.65	2170.37	16545	0	6
2024.03.26	04:00:00	2170.36	2174.25	2169.64	2173.05	13680	0	6
2024.03.26	08:00:00	2173.04	2200.13	2171.61	2196.51	27827	0	6
2024.03.26	12:00:00	2196.52	2197.35	2171.75	2174.34	37004	0	6
2024.03.26	16:00:00	2174.36	2179.23	2174.33	2177.95	18992	0	6
2024.03.26	20:00:00	2177.96	2180.00	2174.73	2179.52	4524	0	6
2024.03.27	00:00:00	2179.53	2181.76	2173.48	2177.79	13983	0	6
2024.03.27	04:00:00	2177.78	2180.83	2175.80	2180.57	11199	0	6
2024.03.27	08:00:00	2180.61	2197.64	2176.56	2188.50	24940	0	6
2024.03.27	12:00:00	2188.40	2195.24	2183.60	2190.51	32237	0	6
2024.03.27	16:00:00	2190.50	2194.31	2189.10	2193.46	17875	0	6
2024.03.27	20:00:00	2193.77	2195.25	2190.25	2190.75	6034	0	6
2024.03.28	00:00:00	2190.79	2196.49	2187.41	2194.85	16228	0	6
2024.03.28	04:00:00	2194.83	2200.69	2192.73	2193.78	15214	0	6
2024.03.28	08:00:00	2193.65	2213.76	2190.89	2210.46	26687	0	6
2024.03.28	12:00:00	2210.41	2217.12	2202.31	2215.94	42240	0	6
2024.03.28	16:00:00	2215.95	2225.53	2213.50	2221.81	26035	0	6
2024.03.28	20:00:00	2221.83	2236.26	2219.66	2232.86	3370	0	6
2024.03.31	20:00:00	2240.22	2247.41	2235.73	2246.10	9676	0	6
2024.04.01	00:00:00	2246.23	2265.19	2243.96	2264.49	24971	0	6
2024.04.01	04:00:00	2264.50	2265.75	2256.94	2257.55	16070	0	6
2024.04.01	08:00:00	2257.51	2260.23	2245.61	2246.86	16877	0	6
2024.04.01	12:00:00	2246.95	2257.91	2228.54	2239.80	40300	0	6
2024.04.01	16:00:00	2239.58	2244.73	2234.81	2244.73	17853	0	6
2024.04.01	20:00:00	2244.70	2255.90	2243.09	2249.05	8188	0	6
2024.04.02	00:00:00	2249.03	2255.33	2246.75	2251.64	20242	0	6
2024.04.02	04:00:00	2251.70	2259.87	2250.49	2256.45	18101	0	6
2024.04.02	08:00:00	2256.44	2266.83	2255.38	2260.66	27221	0	6
2024.04.02	12:00:00	2260.67	2277.02	2250.85	2258.63	46062	0	6
2024.04.02	16:00:00	2258.67	2279.35	2254.27	2277.46	28882	0	6
2024.04.02	20:00:00	2277.49	2283.64	2275.80	2280.01	5577	0	6
2024.04.03	00:00:00	2279.87	2288.03	2276.80	2285.11	21048	0	6
2024.04.03	04:00:00	2285.15	2287.07	2270.50	2271.19	21409	0	6
2024.04.03	08:00:00	2271.11	2276.09	2267.71	2273.80	25595	0	6
2024.04.03	12:00:00	2273.82	2288.32	2265.45	2286.33	45376	0	6
2024.04.03	16:00:00	2286.34	2298.89	2280.89	2297.55	30151	0	6
2024.04.03	20:00:00	2297.60	2301.61	2296.39	2297.58	5677	0	6
2024.04.04	00:00:00	2297.60	2304.87	2297.38	2299.18	15764	0	6
2024.04.04	04:00:00	2299.20	2300.72	2291.90	2293.03	16818	0	6
2024.04.04	08:00:00	2293.06	2295.21	2288.86	2289.33	21401	0	6
2024.04.04	12:00:00	2289.37	2299.41	2282.95	2292.12	40229	0	6
2024.04.04	16:00:00	2292.06	2305.62	2280.09	2285.08	34604	0	6
2024.04.04	20:00:00	2284.97	2291.71	2284.93	2288.79	5901	0	6
2024.04.05	00:00:00	2288.88	2290.38	2267.83	2276.77	23254	0	6
2024.04.05	04:00:00	2276.75	2290.65	2276.61	2289.21	21097	0	6
2024.04.05	08:00:00	2289.23	2296.18	2284.91	2291.21	24169	0	6
2024.04.05	12:00:00	2291.20	2328.43	2280.44	2326.26	51766	0	6
2024.04.05	16:00:00	2326.28	2330.44	2320.79	2323.34	25983	0	6
2024.04.05	20:00:00	2323.25	2330.00	2322.89	2329.70	2647	0	6
2024.04.07	20:00:00	2310.92	2314.42	2309.42	2311.29	4617	0	6
2024.04.08	00:00:00	2311.35	2354.02	2302.98	2345.65	35910	0	6
2024.04.08	04:00:00	2345.66	2345.71	2331.86	2337.86	27487	0	6
2024.04.08	08:00:00	2337.81	2343.60	2333.39	2337.42	28603	0	6
2024.04.08	12:00:00	2337.36	2338.05	2318.77	2327.93	47184	0	6
2024.04.08	16:00:00	2328.03	2342.10	2326.12	2338.45	25370	0	6
2024.04.08	20:00:00	2338.57	2340.46	2337.77	2338.85	3377	0	6
2024.04.09	00:00:00	2338.84	2348.47	2337.90	2344.02	22892	0	6
2024.04.09	04:00:00	2344.03	2356.98	2343.12	2353.98	22377	0	6
2024.04.09	08:00:00	2354.02	2365.37	2349.66	2354.55	32212	0	6
2024.04.09	12:00:00	2354.59	2364.27	2338.29	2340.41	49080	0	6
2024.04.09	16:00:00	2340.40	2351.60	2340.12	2351.22	28880	0	6
2024.04.09	20:00:00	2351.23	2355.01	2350.75	2354.97	3940	0	6
2024.04.10	00:00:00	2354.87	2355.60	2344.81	2351.36	18633	0	6
2024.04.10	04:00:00	2351.35	2360.09	2350.94	2353.12	22337	0	6
2024.04.10	08:00:00	2353.20	2355.96	2344.86	2347.08	24230	0	6
2024.04.10	12:00:00	2347.11	2352.40	2319.43	2337.11	54634	0	6
2024.04.10	16:00:00	2336.97	2345.15	2325.88	2329.68	36976	0	6
2024.04.10	20:00:00	2329.66	2337.32	2329.62	2335.59	4534	0	6
2024.04.11	00:00:00	2335.66	2346.92	2333.39	2343.99	21635	0	6
2024.04.11	04:00:00	2343.90	2346.12	2333.91	2336.48	25687	0	6
2024.04.11	08:00:00	2336.56	2339.69	2325.84	2337.29	30083	0	6
2024.04.11	12:00:00	2337.25	2347.48	2331.81	2344.74	48499	0	6
2024.04.11	16:00:00	2344.80	2374.67	2342.75	2372.85	32823	0	6
2024.04.11	20:00:00	2372.95	2377.71	2371.48	2376.91	7104	0	6
2024.04.12	00:00:00	2377.06	2395.45	2374.65	2384.26	29605	0	6
2024.04.12	04:00:00	2384.25	2400.29	2382.80	2400.00	26689	0	6
2024.04.12	08:00:00	2399.99	2400.68	2390.46	2395.43	31476	0	6
2024.04.12	12:00:00	2395.42	2431.52	2382.51	2395.61	56319	0	6
2024.04.12	16:00:00	2395.52	2395.52	2333.88	2343.35	45454	0	6
2024.04.12	20:00:00	2343.38	2345.13	2341.83	2344.17	3045	0	6
2024.04.14	20:00:00	2358.78	2365.51	2356.82	2364.75	4354	0	6
2024.04.15	00:00:00	2364.77	2365.97	2348.57	2358.61	30652	0	6
2024.04.15	04:00:00	2358.54	2362.49	2350.08	2353.16	27587	0	6
2024.04.15	08:00:00	2353.13	2361.28	2344.85	2358.08	29184	0	6
2024.04.15	12:00:00	2358.09	2361.13	2324.47	2351.63	50686	0	6
2024.04.15	16:00:00	2351.69	2387.60	2346.24	2386.43	39386	0	6
2024.04.15	20:00:00	2386.46	2387.29	2380.11	2381.98	5214	0	6
2024.04.16	00:00:00	2381.99	2389.37	2379.38	2388.10	25182	0	6
2024.04.16	04:00:00	2387.99	2389.10	2363.05	2365.57	28372	0	6
2024.04.16	08:00:00	2365.58	2375.36	2365.20	2374.07	29334	0	6
2024.04.16	12:00:00	2374.08	2393.00	2363.59	2386.18	50349	0	6
2024.04.16	16:00:00	2386.10	2398.30	2379.85	2389.78	38549	0	6
2024.04.16	20:00:00	2389.77	2390.38	2378.56	2382.75	5407	0	6
2024.04.17	00:00:00	2382.82	2386.29	2380.80	2381.79	20380	0	6
2024.04.17	04:00:00	2381.77	2383.31	2372.78	2382.59	23884	0	6
2024.04.17	08:00:00	2382.58	2394.34	2382.58	2387.39	27602	0	6
2024.04.17	12:00:00	2387.51	2395.61	2378.39	2382.27	46984	0	6
2024.04.17	16:00:00	2382.24	2384.45	2361.15	2372.68	38495	0	6
2024.04.17	20:00:00	2372.70	2373.30	2354.54	2367.96	5122	0	6
2024.04.18	00:00:00	2367.97	2375.33	2364.13	2374.86	21860	0	6
2024.04.18	04:00:00	2374.83	2381.02	2373.20	2377.83	22785	0	6
2024.04.18	08:00:00	2377.89	2385.43	2377.31	2380.99	22726	0	6
2024.04.18	12:00:00	2380.98	2392.80	2369.67	2384.16	48840	0	6
2024.04.18	16:00:00	2384.15	2389.35	2378.20	2380.19	27646	0	6
2024.04.18	20:00:00	2380.20	2381.50	2377.05	2379.93	3264	0	6
2024.04.19	00:00:00	2379.83	2417.86	2373.82	2391.39	43278	0	6
2024.04.19	04:00:00	2391.41	2393.91	2378.74	2385.42	31271	0	6
2024.04.19	08:00:00	2385.41	2386.39	2372.95	2376.82	29229	0	6
2024.04.19	12:00:00	2376.85	2396.08	2373.12	2394.91	43813	0	6
2024.04.19	16:00:00	2394.89	2401.97	2386.70	2387.62	25342	0	6
2024.04.19	20:00:00	2387.64	2392.24	2386.73	2392.24	2436	0	6
2024.04.21	20:00:00	2385.61	2387.87	2385.19	2386.57	2958	0	6
2024.04.22	00:00:00	2386.48	2386.48	2362.11	2369.41	25750	0	6
2024.04.22	04:00:00	2369.48	2372.95	2351.60	2361.05	30383	0	6
2024.04.22	08:00:00	2361.04	2363.69	2339.51	2342.19	25806	0	6
2024.04.22	12:00:00	2342.06	2350.36	2331.15	2334.77	40900	0	6
2024.04.22	16:00:00	2334.79	2336.47	2324.85	2329.31	17824	0	6
2024.04.22	20:00:00	2329.30	2333.98	2325.35	2333.86	4068	0	6
2024.04.23	00:00:00	2333.77	2334.47	2295.66	2302.61	30431	0	6
2024.04.23	04:00:00	2302.66	2314.78	2298.92	2309.11	26745	0	6
2024.04.23	08:00:00	2309.15	2309.74	2291.53	2302.18	26259	0	6
2024.04.23	12:00:00	2302.19	2332.13	2301.31	2323.25	45286	0	6
2024.04.23	16:00:00	2323.27	2331.37	2321.33	2322.31	22439	0	6
2024.04.23	20:00:00	2322.36	2324.35	2321.48	2323.35	3005	0	6
2024.04.24	00:00:00	2323.34	2328.21	2315.85	2327.99	18998	0	6
2024.04.24	04:00:00	2327.96	2331.29	2320.74	2320.75	21038	0	6
2024.04.24	08:00:00	2320.74	2321.99	2311.82	2316.19	19948	0	6
2024.04.24	12:00:00	2316.20	2337.29	2312.19	2322.70	41620	0	6
2024.04.24	16:00:00	2322.69	2330.57	2317.86	2319.04	21862	0	6
2024.04.24	20:00:00	2319.10	2319.66	2313.82	2316.30	4684	0	6
2024.04.25	00:00:00	2316.35	2322.11	2305.21	2313.28	17316	0	6
2024.04.25	04:00:00	2313.29	2326.18	2312.41	2325.74	17778	0	6
2024.04.25	08:00:00	2325.73	2330.64	2324.18	2328.58	17078	0	6
2024.04.25	12:00:00	2328.57	2344.87	2312.91	2330.44	48466	0	6
2024.04.25	16:00:00	2330.50	2336.49	2323.15	2332.97	21791	0	6
2024.04.25	20:00:00	2333.00	2333.75	2330.17	2330.68	3330	0	6
2024.04.26	00:00:00	2330.67	2336.29	2326.38	2334.70	14082	0	6
2024.04.26	04:00:00	2334.72	2346.98	2333.64	2345.61	18806	0	6
