<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.24	00:00:00	2332.07	2340.64	2325.44	2337.73	46916	0	6
2024.05.24	08:00:00	2337.71	2347.44	2332.43	2334.58	60742	0	6
2024.05.24	16:00:00	2334.57	2336.97	2331.93	2333.87	19181	0	6
2024.05.26	16:00:00	2339.08	2340.70	2336.64	2337.25	2157	0	6
2024.05.27	00:00:00	2337.25	2347.61	2334.52	2338.56	37351	0	6
2024.05.27	08:00:00	2338.63	2358.49	2338.22	2352.49	47924	0	6
2024.05.27	16:00:00	2352.44	2355.66	2351.13	2352.51	6456	0	6
2024.05.28	00:00:00	2352.53	2356.41	2341.39	2344.18	46501	0	6
2024.05.28	08:00:00	2344.17	2364.07	2340.32	2360.38	64028	0	6
2024.05.28	16:00:00	2360.34	2362.24	2352.84	2359.95	28400	0	6
2024.05.29	00:00:00	2359.95	2361.35	2350.14	2350.56	47660	0	6
2024.05.29	08:00:00	2350.66	2351.81	2334.62	2339.12	63987	0	6
2024.05.29	16:00:00	2339.12	2344.36	2336.01	2338.44	23380	0	6
2024.05.30	00:00:00	2338.44	2339.88	2322.63	2334.41	58575	0	6
2024.05.30	08:00:00	2334.44	2351.80	2330.64	2343.86	69696	0	6
2024.05.30	16:00:00	2343.87	2348.89	2339.97	2344.07	23186	0	6
2024.05.31	00:00:00	2344.05	2347.76	2337.05	2340.48	50692	0	6
2024.05.31	08:00:00	2340.47	2359.76	2327.80	2330.10	68423	0	6
2024.05.31	16:00:00	2330.10	2336.73	2320.63	2327.25	31763	0	6
2024.06.02	16:00:00	2326.13	2326.67	2324.09	2325.94	2199	0	6
2024.06.03	00:00:00	2325.97	2331.06	2314.78	2326.03	53266	0	5
2024.06.03	08:00:00	2325.99	2345.74	2324.36	2342.82	64923	0	5
2024.06.03	16:00:00	2342.84	2354.75	2341.42	2350.62	27739	0	5
2024.06.04	00:00:00	2350.64	2352.85	2339.17	2339.78	45477	0	5
2024.06.04	08:00:00	2339.79	2339.83	2315.70	2326.17	75590	0	5
2024.06.04	16:00:00	2326.18	2330.41	2322.61	2328.87	25868	0	5
2024.06.05	00:00:00	2328.87	2341.71	2325.94	2331.65	42089	0	5
2024.06.05	08:00:00	2331.64	2357.42	2329.51	2353.73	63619	0	5
2024.06.05	16:00:00	2353.72	2357.59	2351.46	2355.07	25023	0	5
2024.06.06	00:00:00	2355.07	2374.94	2354.63	2362.91	50771	0	5
2024.06.06	08:00:00	2362.91	2378.53	2353.57	2374.22	62548	0	5
2024.06.06	16:00:00	2374.22	2378.21	2369.00	2376.92	28027	0	5
2024.06.07	00:00:00	2376.91	2387.73	2369.45	2373.60	49639	0	5
2024.06.07	08:00:00	2373.60	2373.97	2304.56	2305.07	82341	0	5
2024.06.07	16:00:00	2305.07	2314.52	2286.83	2293.82	30529	0	5
2024.06.09	16:00:00	2297.10	2300.11	2296.58	2298.57	2685	0	5
2024.06.10	00:00:00	2298.63	2301.34	2287.79	2296.59	37642	0	5
2024.06.10	08:00:00	2296.61	2308.76	2291.91	2307.43	53327	0	5
2024.06.10	16:00:00	2307.57	2313.79	2307.12	2310.00	19724	0	5
2024.06.11	00:00:00	2309.97	2312.02	2297.81	2304.55	47239	0	5
2024.06.11	08:00:00	2304.55	2319.93	2301.66	2310.18	56977	0	5
2024.06.11	16:00:00	2310.17	2316.99	2305.93	2315.20	21527	0	5
2024.06.12	00:00:00	2315.20	2317.78	2310.77	2314.57	37194	0	5
2024.06.12	08:00:00	2314.57	2341.67	2310.87	2335.63	60187	0	5
2024.06.12	16:00:00	2335.63	2339.60	2315.90	2320.63	40740	0	5
2024.06.13	00:00:00	2320.63	2322.98	2308.22	2317.11	45512	0	5
2024.06.13	08:00:00	2317.11	2326.68	2297.84	2299.01	63591	0	5
2024.06.13	16:00:00	2299.01	2305.00	2295.63	2302.36	23994	0	5
2024.06.14	00:00:00	2302.36	2316.70	2301.58	2315.38	44637	0	5
2024.06.14	08:00:00	2315.38	2336.65	2314.89	2326.12	67413	0	5
2024.06.14	16:00:00	2326.13	2335.61	2325.45	2332.66	22110	0	5
2024.06.16	16:00:00	2328.83	2329.73	2327.45	2329.00	2068	0	5
2024.06.17	00:00:00	2328.95	2329.00	2315.53	2316.97	42678	0	5
2024.06.17	08:00:00	2316.98	2327.60	2310.07	2312.60	52186	0	5
2024.06.17	16:00:00	2312.67	2321.03	2312.67	2320.78	20374	0	5
2024.06.18	00:00:00	2320.78	2325.70	2315.07	2315.55	38791	0	5
2024.06.18	08:00:00	2315.53	2329.81	2306.64	2326.89	58440	0	5
2024.06.18	16:00:00	2326.95	2333.15	2326.56	2328.35	18862	0	5
2024.06.19	00:00:00	2328.38	2332.73	2326.56	2331.90	27803	0	5
2024.06.19	08:00:00	2331.96	2335.03	2323.88	2329.88	34620	0	5
2024.06.19	16:00:00	2329.88	2331.40	2328.76	2329.43	4203	0	5
2024.06.20	00:00:00	2329.43	2345.69	2327.79	2338.64	41967	0	5
2024.06.20	08:00:00	2338.59	2365.49	2331.68	2353.71	56726	0	5
2024.06.20	16:00:00	2353.71	2361.15	2352.88	2360.89	18286	0	5
2024.06.21	00:00:00	2360.91	2365.67	2355.18	2363.03	38866	0	5
2024.06.21	08:00:00	2363.03	2368.75	2323.38	2327.94	59095	0	5
2024.06.21	16:00:00	2327.95	2329.33	2316.79	2321.69	21859	0	5
