<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.28	08:00:00	1810.36	1811.44	1803.04	1803.34	6406	0	3
2022.12.28	09:00:00	1803.29	1803.60	1799.78	1800.20	5158	0	1
2022.12.28	10:00:00	1800.20	1805.34	1799.32	1802.61	3973	0	2
2022.12.28	11:00:00	1802.61	1804.74	1802.49	1803.28	3471	0	4
2022.12.28	12:00:00	1803.30	1806.12	1802.91	1806.01	3772	0	5
2022.12.28	13:00:00	1805.98	1807.62	1803.35	1803.78	7097	0	1
2022.12.28	14:00:00	1803.74	1809.50	1803.47	1805.53	8945	0	4
2022.12.28	15:00:00	1805.50	1805.50	1798.31	1798.37	10443	0	4
2022.12.28	16:00:00	1798.29	1802.75	1797.04	1802.53	7675	0	4
2022.12.28	17:00:00	1802.53	1806.28	1801.60	1805.67	6114	0	6
2022.12.28	18:00:00	1805.68	1809.22	1802.91	1803.63	5897	0	5
2022.12.28	19:00:00	1803.64	1805.99	1802.91	1805.33	3121	0	6
2022.12.28	20:00:00	1805.33	1805.52	1802.82	1804.36	3709	0	5
2022.12.28	21:00:00	1804.36	1805.00	1803.85	1804.06	753	0	9
2022.12.28	23:00:00	1804.47	1805.95	1804.39	1805.77	1152	0	13
2022.12.29	00:00:00	1805.72	1806.71	1804.30	1806.42	1888	0	7
2022.12.29	01:00:00	1806.42	1808.70	1805.48	1806.57	4046	0	5
2022.12.29	02:00:00	1806.56	1809.42	1805.98	1807.73	2793	0	5
2022.12.29	03:00:00	1807.63	1808.83	1807.26	1807.65	2425	0	7
2022.12.29	04:00:00	1807.68	1809.26	1807.06	1808.99	1774	0	6
2022.12.29	05:00:00	1808.99	1810.17	1807.68	1809.64	2613	0	6
2022.12.29	06:00:00	1809.67	1810.17	1807.35	1808.36	3359	0	7
2022.12.29	07:00:00	1808.37	1809.22	1804.88	1806.33	3773	0	6
2022.12.29	08:00:00	1806.30	1810.52	1806.30	1809.86	4732	0	4
2022.12.29	09:00:00	1809.86	1811.96	1808.72	1808.72	4233	0	6
2022.12.29	10:00:00	1808.74	1809.32	1804.38	1805.27	3760	0	4
2022.12.29	11:00:00	1805.29	1807.57	1804.61	1806.72	3706	0	4
2022.12.29	12:00:00	1806.78	1807.92	1805.23	1806.86	3810	0	4
2022.12.29	13:00:00	1806.83	1812.12	1806.63	1810.36	9526	0	4
2022.12.29	14:00:00	1810.36	1816.83	1808.71	1814.01	11509	0	3
2022.12.29	15:00:00	1814.01	1818.19	1812.59	1813.54	11028	0	4
2022.12.29	16:00:00	1813.61	1816.65	1811.93	1815.64	6562	0	5
2022.12.29	17:00:00	1815.76	1819.91	1815.76	1819.00	5582	0	4
2022.12.29	18:00:00	1819.00	1820.24	1815.87	1816.62	4284	0	5
2022.12.29	19:00:00	1816.62	1819.00	1816.45	1817.34	3085	0	6
2022.12.29	20:00:00	1817.30	1817.30	1814.26	1814.60	3044	0	4
2022.12.29	21:00:00	1814.57	1815.71	1814.35	1814.74	1105	0	7
2022.12.29	23:00:00	1814.17	1815.12	1813.61	1815.09	1105	0	14
2022.12.30	00:00:00	1814.99	1816.17	1814.75	1816.17	2364	0	13
2022.12.30	01:00:00	1816.17	1818.22	1815.63	1817.64	3783	0	6
2022.12.30	02:00:00	1817.62	1818.12	1815.93	1818.04	2678	0	5
2022.12.30	03:00:00	1818.04	1819.18	1816.97	1816.98	2515	0	5
2022.12.30	04:00:00	1816.99	1817.32	1815.61	1815.90	1570	0	5
2022.12.30	05:00:00	1815.90	1819.20	1815.88	1818.91	3009	0	6
2022.12.30	06:00:00	1818.87	1820.22	1818.32	1820.11	3305	0	6
2022.12.30	07:00:00	1820.11	1822.49	1815.32	1816.71	3783	0	5
2022.12.30	08:00:00	1816.92	1818.60	1816.00	1817.15	4801	0	4
2022.12.30	09:00:00	1817.14	1817.34	1814.85	1815.10	4397	0	4
2022.12.30	10:00:00	1815.06	1816.72	1813.39	1816.32	4037	0	5
2022.12.30	11:00:00	1816.30	1820.25	1816.30	1818.94	3802	0	4
2022.12.30	12:00:00	1818.97	1821.17	1818.23	1819.53	3972	0	4
2022.12.30	13:00:00	1819.53	1821.97	1816.05	1821.80	7521	0	4
2022.12.30	14:00:00	1821.79	1825.27	1817.96	1819.09	12433	0	3
2022.12.30	15:00:00	1819.09	1819.57	1814.30	1818.50	12532	0	5
2022.12.30	16:00:00	1818.47	1818.84	1814.35	1816.26	7788	0	5
2022.12.30	17:00:00	1816.24	1824.04	1816.24	1823.95	7357	0	5
2022.12.30	18:00:00	1823.94	1826.04	1818.97	1819.23	8710	0	4
2022.12.30	19:00:00	1819.17	1819.17	1819.17	1819.17	1	0	18
2023.01.02	23:00:00	1827.53	1830.07	1823.52	1829.44	2104	0	10
2023.01.03	00:00:00	1829.44	1832.18	1828.83	1830.66	3513	0	11
2023.01.03	01:00:00	1830.66	1832.55	1826.83	1828.53	7648	0	5
2023.01.03	02:00:00	1828.55	1839.90	1828.34	1838.41	5882	0	2
2023.01.03	03:00:00	1838.42	1843.14	1838.41	1841.24	4727	0	4
2023.01.03	04:00:00	1841.24	1842.16	1840.33	1840.41	2756	0	3
2023.01.03	05:00:00	1840.43	1841.15	1837.99	1840.39	3768	0	5
2023.01.03	06:00:00	1840.38	1844.26	1840.01	1841.95	4827	0	1
2023.01.03	07:00:00	1841.94	1849.99	1841.10	1847.56	7429	0	2
2023.01.03	08:00:00	1847.58	1848.03	1834.56	1836.13	11442	0	4
2023.01.03	09:00:00	1836.13	1841.93	1834.82	1838.87	8840	0	4
2023.01.03	10:00:00	1838.79	1839.40	1833.72	1834.50	5669	0	4
2023.01.03	11:00:00	1834.50	1834.85	1830.85	1833.19	5568	0	4
2023.01.03	12:00:00	1833.20	1836.41	1831.74	1834.63	5666	0	4
2023.01.03	13:00:00	1834.86	1841.02	1834.18	1838.90	10775	0	4
2023.01.03	14:00:00	1838.93	1849.86	1836.71	1844.90	12920	0	4
2023.01.03	15:00:00	1844.98	1845.48	1827.58	1833.25	15445	0	2
2023.01.03	16:00:00	1833.21	1834.35	1828.25	1834.33	10703	0	4
2023.01.03	17:00:00	1834.33	1839.34	1834.04	1839.34	6656	0	5
2023.01.03	18:00:00	1839.33	1840.21	1837.44	1838.85	6145	0	6
2023.01.03	19:00:00	1838.85	1839.22	1836.53	1839.07	4481	0	4
2023.01.03	20:00:00	1839.06	1839.57	1836.64	1838.12	4350	0	5
2023.01.03	21:00:00	1838.05	1839.77	1837.76	1839.38	1652	0	12
2023.01.03	23:00:00	1838.40	1839.23	1836.50	1836.51	1668	0	9
2023.01.04	00:00:00	1836.50	1839.23	1836.18	1838.67	2719	0	9
2023.01.04	01:00:00	1838.67	1844.56	1838.22	1844.38	5708	0	6
2023.01.04	02:00:00	1844.37	1846.12	1843.42	1845.79	4390	0	3
2023.01.04	03:00:00	1845.79	1847.18	1845.11	1845.65	3051	0	2
2023.01.04	04:00:00	1845.65	1846.80	1845.48	1846.58	1807	0	6
2023.01.04	05:00:00	1846.55	1847.10	1844.70	1846.40	3560	0	5
2023.01.04	06:00:00	1846.42	1849.06	1845.85	1847.96	3789	0	4
2023.01.04	07:00:00	1847.96	1858.61	1847.50	1858.29	7523	0	1
2023.01.04	08:00:00	1858.28	1865.12	1857.03	1860.80	10618	0	4
2023.01.04	09:00:00	1860.81	1862.34	1858.90	1860.56	7148	0	4
2023.01.04	10:00:00	1860.58	1861.56	1857.72	1858.89	5213	0	4
2023.01.04	11:00:00	1858.86	1862.84	1857.87	1860.19	5358	0	3
2023.01.04	12:00:00	1860.21	1860.45	1853.12	1853.64	6709	0	2
2023.01.04	13:00:00	1853.63	1862.74	1852.80	1860.11	12165	0	5
2023.01.04	14:00:00	1860.07	1860.88	1855.36	1857.06	12928	0	4
2023.01.04	15:00:00	1856.87	1858.47	1849.08	1857.81	18473	0	4
2023.01.04	16:00:00	1857.82	1860.40	1856.08	1858.58	10613	0	4
2023.01.04	17:00:00	1858.55	1860.06	1850.18	1850.53	7977	0	4
2023.01.04	18:00:00	1850.53	1854.02	1849.82	1850.64	7492	0	4
2023.01.04	19:00:00	1850.45	1852.63	1847.12	1852.50	11834	0	4
2023.01.04	20:00:00	1852.50	1855.74	1851.40	1855.33	6198	0	4
2023.01.04	21:00:00	1855.34	1857.15	1853.58	1854.45	1938	0	10
2023.01.04	23:00:00	1854.57	1856.99	1854.04	1854.88	1320	0	10
2023.01.05	00:00:00	1854.88	1856.32	1853.92	1855.12	2992	0	11
2023.01.05	01:00:00	1855.12	1859.03	1854.98	1858.88	4955	0	4
2023.01.05	02:00:00	1858.89	1858.89	1853.47	1856.87	4792	0	4
2023.01.05	03:00:00	1856.87	1857.01	1853.30	1853.31	3240	0	4
2023.01.05	04:00:00	1853.37	1853.53	1850.21	1852.11	2200	0	6
2023.01.05	05:00:00	1852.11	1853.49	1850.55	1852.66	3069	0	6
2023.01.05	06:00:00	1852.71	1855.66	1850.65	1850.72	4151	0	6
2023.01.05	07:00:00	1850.73	1855.12	1847.99	1849.36	5965	0	5
2023.01.05	08:00:00	1849.33	1850.42	1843.83	1846.38	10000	0	4
2023.01.05	09:00:00	1846.38	1850.54	1844.73	1848.52	5987	0	5
2023.01.05	10:00:00	1848.52	1851.31	1847.52	1849.04	4732	0	4
2023.01.05	11:00:00	1849.04	1850.83	1846.14	1846.31	4974	0	4
2023.01.05	12:00:00	1846.31	1848.83	1844.79	1845.38	5945	0	5
2023.01.05	13:00:00	1845.38	1848.41	1833.08	1834.78	16517	0	0
2023.01.05	14:00:00	1834.60	1837.92	1831.40	1834.46	15484	0	4
2023.01.05	15:00:00	1834.60	1836.47	1825.11	1826.86	15788	0	4
2023.01.05	16:00:00	1826.86	1832.02	1825.69	1830.72	9429	0	4
2023.01.05	17:00:00	1830.75	1834.28	1829.74	1833.98	5997	0	4
2023.01.05	18:00:00	1833.96	1837.48	1832.22	1835.96	6494	0	4
2023.01.05	19:00:00	1836.04	1836.54	1832.65	1834.32	3991	0	6
2023.01.05	20:00:00	1834.32	1834.33	1831.92	1833.04	3494	0	6
2023.01.05	21:00:00	1833.09	1833.86	1832.73	1833.11	1089	0	6
2023.01.05	23:00:00	1831.71	1833.18	1831.71	1832.74	1231	0	11
2023.01.06	00:00:00	1832.73	1834.79	1831.31	1834.33	2545	0	10
2023.01.06	01:00:00	1834.36	1836.11	1832.39	1835.48	3765	0	5
2023.01.06	02:00:00	1835.47	1840.29	1835.44	1838.27	3499	0	6
2023.01.06	03:00:00	1838.27	1840.85	1838.21	1839.33	3813	0	6
2023.01.06	04:00:00	1839.33	1840.68	1838.13	1838.15	2008	0	5
2023.01.06	05:00:00	1838.08	1838.27	1835.77	1837.14	3856	0	4
2023.01.06	06:00:00	1837.14	1839.83	1837.06	1838.89	3649	0	5
2023.01.06	07:00:00	1838.90	1840.65	1836.71	1838.39	4828	0	5
2023.01.06	08:00:00	1838.40	1840.55	1836.78	1837.03	5954	0	4
2023.01.06	09:00:00	1837.02	1837.45	1833.28	1835.50	5235	0	5
2023.01.06	10:00:00	1835.53	1837.92	1834.07	1836.66	4523	0	5
2023.01.06	11:00:00	1836.60	1839.99	1835.88	1836.69	4755	0	4
2023.01.06	12:00:00	1836.69	1837.73	1834.83	1836.42	6095	0	4
2023.01.06	13:00:00	1836.46	1852.52	1834.65	1851.79	17645	0	4
2023.01.06	14:00:00	1851.79	1852.70	1840.66	1843.70	15443	0	4
2023.01.06	15:00:00	1843.81	1863.17	1843.81	1862.32	18824	0	4
2023.01.06	16:00:00	1862.30	1864.40	1859.92	1863.37	9182	0	4
2023.01.06	17:00:00	1863.41	1864.99	1860.98	1862.38	4840	0	5
2023.01.06	18:00:00	1862.28	1869.54	1861.78	1868.70	4205	0	4
2023.01.06	19:00:00	1868.71	1869.87	1868.09	1868.92	3923	0	5
2023.01.06	20:00:00	1868.92	1869.41	1865.84	1866.88	3822	0	3
2023.01.06	21:00:00	1866.85	1867.26	1865.61	1866.44	1267	0	9
2023.01.09	00:00:00	1869.62	1870.83	1867.16	1868.59	3548	0	10
2023.01.09	01:00:00	1868.61	1875.29	1868.23	1874.43	6896	0	3
2023.01.09	02:00:00	1874.44	1879.50	1874.25	1879.26	5279	0	3
2023.01.09	03:00:00	1879.23	1879.54	1876.77	1877.21	3339	0	5
2023.01.09	04:00:00	1877.21	1877.93	1876.85	1876.92	1875	0	4
2023.01.09	05:00:00	1876.93	1878.16	1874.74	1877.95	3576	0	5
2023.01.09	06:00:00	1877.95	1879.92	1877.08	1878.10	3981	0	4
2023.01.09	07:00:00	1878.06	1880.99	1873.74	1875.10	7413	0	4
2023.01.09	08:00:00	1875.08	1877.00	1873.59	1873.87	7019	0	4
2023.01.09	09:00:00	1873.87	1874.71	1871.31	1873.62	5988	0	5
2023.01.09	10:00:00	1873.61	1874.84	1871.34	1871.53	4847	0	4
2023.01.09	11:00:00	1871.57	1873.46	1870.48	1873.07	4847	0	4
2023.01.09	12:00:00	1873.05	1875.63	1872.05	1874.97	5234	0	4
2023.01.09	13:00:00	1875.00	1878.44	1872.77	1878.22	11725	0	4
2023.01.09	14:00:00	1878.22	1881.58	1873.89	1877.05	12478	0	5
2023.01.09	15:00:00	1877.09	1879.33	1872.17	1874.75	10950	0	4
2023.01.09	16:00:00	1874.76	1878.49	1873.25	1876.17	9749	0	4
2023.01.09	17:00:00	1876.14	1876.15	1869.07	1871.90	6304	0	4
2023.01.09	18:00:00	1871.91	1874.78	1869.32	1871.32	5880	0	6
2023.01.09	19:00:00	1871.32	1875.77	1871.32	1875.26	3797	0	4
2023.01.09	20:00:00	1875.22	1875.24	1869.22	1871.20	4980	0	4
2023.01.09	21:00:00	1871.18	1871.84	1870.05	1871.59	1430	0	5
2023.01.09	23:00:00	1870.37	1871.16	1870.25	1870.51	1537	0	9
2023.01.10	00:00:00	1870.51	1870.89	1867.72	1870.67	3593	0	11
2023.01.10	01:00:00	1870.66	1875.99	1870.01	1874.45	6207	0	5
2023.01.10	02:00:00	1874.49	1875.61	1871.08	1872.80	5866	0	4
2023.01.10	03:00:00	1872.80	1873.89	1871.48	1871.88	4127	0	5
2023.01.10	04:00:00	1871.87	1872.43	1870.71	1871.31	1941	0	6
2023.01.10	05:00:00	1871.31	1875.21	1870.83	1874.06	3007	0	4
2023.01.10	06:00:00	1874.07	1874.87	1872.15	1873.29	3671	0	4
2023.01.10	07:00:00	1873.31	1874.05	1870.64	1872.09	5893	0	4
2023.01.10	08:00:00	1872.11	1876.23	1871.63	1875.10	6425	0	4
2023.01.10	09:00:00	1875.09	1877.31	1874.51	1876.19	5460	0	4
2023.01.10	10:00:00	1877.02	1877.10	1873.48	1875.18	4579	0	4
2023.01.10	11:00:00	1875.18	1877.02	1873.78	1875.23	5124	0	4
2023.01.10	12:00:00	1875.21	1875.65	1870.47	1871.68	6759	0	4
2023.01.10	13:00:00	1871.71	1874.51	1870.87	1873.41	8530	0	4
2023.01.10	14:00:00	1873.41	1880.02	1873.06	1878.29	15906	0	4
2023.01.10	15:00:00	1878.29	1880.77	1874.69	1875.74	13660	0	4
2023.01.10	16:00:00	1875.72	1877.37	1871.23	1871.59	9270	0	5
2023.01.10	17:00:00	1871.60	1875.91	1871.38	1874.30	6410	0	4
2023.01.10	18:00:00	1874.30	1875.73	1871.99	1875.64	4800	0	4
2023.01.10	19:00:00	1875.64	1877.35	1875.36	1876.65	3786	0	5
2023.01.10	20:00:00	1876.65	1878.67	1875.95	1878.13	3277	0	5
2023.01.10	21:00:00	1878.15	1878.21	1876.64	1877.22	1249	0	7
2023.01.10	23:00:00	1877.08	1877.45	1876.43	1877.20	1024	0	10
2023.01.11	00:00:00	1877.17	1878.09	1875.79	1878.02	2537	0	11
2023.01.11	01:00:00	1878.01	1878.48	1872.11	1873.05	4955	0	4
2023.01.11	02:00:00	1873.03	1876.61	1872.29	1875.01	4219	0	4
2023.01.11	03:00:00	1875.01	1877.94	1874.61	1877.71	2936	0	6
2023.01.11	04:00:00	1877.71	1878.23	1876.97	1877.88	1981	0	5
2023.01.11	05:00:00	1877.87	1884.61	1877.46	1882.27	4794	0	4
2023.01.11	06:00:00	1882.27	1883.93	1880.60	1880.78	3893	0	5
2023.01.11	07:00:00	1880.71	1883.77	1880.32	1881.69	5620	0	4
2023.01.11	08:00:00	1881.69	1886.14	1880.96	1883.96	7463	0	4
2023.01.11	09:00:00	1883.96	1886.63	1883.23	1884.67	7493	0	6
2023.01.11	10:00:00	1884.63	1885.71	1882.48	1884.77	4597	0	5
2023.01.11	11:00:00	1884.84	1886.04	1882.89	1883.03	4465	0	5
2023.01.11	12:00:00	1883.04	1883.32	1875.79	1877.23	7099	0	5
2023.01.11	13:00:00	1877.21	1880.44	1875.98	1877.57	9989	0	5
2023.01.11	14:00:00	1877.55	1879.11	1870.62	1871.69	13246	0	3
2023.01.11	15:00:00	1871.73	1873.77	1869.53	1872.02	11950	0	6
2023.01.11	16:00:00	1872.02	1874.48	1867.15	1873.09	8551	0	5
2023.01.11	17:00:00	1873.10	1876.38	1872.87	1873.94	5239	0	6
2023.01.11	18:00:00	1873.94	1877.91	1873.14	1877.82	6400	0	6
2023.01.11	19:00:00	1877.83	1878.51	1876.91	1877.75	3258	0	6
2023.01.11	20:00:00	1877.75	1878.08	1875.63	1876.52	2469	0	6
2023.01.11	21:00:00	1876.49	1877.16	1875.90	1875.92	1330	0	8
2023.01.11	23:00:00	1876.92	1877.74	1876.49	1876.92	1610	0	14
2023.01.12	00:00:00	1876.92	1878.35	1875.84	1877.62	3229	0	12
2023.01.12	01:00:00	1877.65	1881.08	1877.30	1880.55	4773	0	6
2023.01.12	02:00:00	1880.55	1884.92	1880.31	1883.70	4546	0	3
2023.01.12	03:00:00	1883.70	1884.56	1882.11	1883.64	3256	0	8
2023.01.12	04:00:00	1883.63	1884.93	1883.06	1884.44	2608	0	7
2023.01.12	05:00:00	1884.46	1885.03	1883.37	1883.67	3076	0	7
2023.01.12	06:00:00	1883.67	1884.41	1883.03	1883.54	1620	0	7
2023.01.12	07:00:00	1882.20	1882.48	1881.82	1882.48	354	0	8
2023.01.12	08:00:00	1882.52	1883.41	1881.45	1882.16	4693	0	5
2023.01.12	09:00:00	1882.14	1885.46	1881.23	1884.40	4974	0	5
2023.01.12	10:00:00	1884.41	1884.53	1882.58	1884.41	4035	0	5
2023.01.12	11:00:00	1884.43	1886.30	1884.13	1885.24	3841	0	5
2023.01.12	12:00:00	1885.19	1890.15	1884.86	1887.51	5143	0	5
2023.01.12	13:00:00	1887.54	1901.62	1870.74	1899.55	12083	0	0
2023.01.12	14:00:00	1899.68	1901.40	1879.90	1882.49	13445	0	5
2023.01.12	15:00:00	1882.50	1890.63	1880.39	1888.88	11900	0	5
2023.01.12	16:00:00	1888.90	1893.96	1888.42	1892.64	8638	0	5
2023.01.12	17:00:00	1892.62	1898.71	1891.78	1897.73	6772	0	5
2023.01.12	18:00:00	1897.74	1899.18	1894.09	1899.03	6913	0	5
2023.01.12	19:00:00	1898.96	1899.59	1895.77	1897.79	5140	0	5
2023.01.12	20:00:00	1897.76	1898.82	1894.33	1898.40	4456	0	5
2023.01.12	21:00:00	1898.47	1899.51	1896.77	1896.83	1734	0	5
2023.01.12	23:00:00	1896.22	1898.60	1895.67	1898.10	1922	0	5
2023.01.13	00:00:00	1898.09	1900.98	1897.18	1898.17	4374	0	5
2023.01.13	01:00:00	1898.12	1899.50	1896.13	1898.81	5697	0	5
2023.01.13	02:00:00	1898.83	1899.87	1896.04	1898.21	4913	0	5
2023.01.13	03:00:00	1898.22	1898.56	1897.28	1897.88	3112	0	5
2023.01.13	04:00:00	1897.87	1898.44	1895.90	1895.97	2837	0	5
2023.01.13	05:00:00	1896.02	1896.55	1892.35	1893.71	3904	0	5
2023.01.13	06:00:00	1893.72	1897.28	1893.56	1896.07	4929	0	5
2023.01.13	07:00:00	1896.16	1900.00	1894.90	1899.63	6053	0	5
2023.01.13	08:00:00	1899.69	1909.67	1898.05	1906.50	7836	0	5
2023.01.13	09:00:00	1906.51	1908.99	1903.20	1904.35	5791	0	5
2023.01.13	10:00:00	1904.31	1906.37	1904.04	1906.09	4400	0	5
2023.01.13	11:00:00	1906.07	1907.01	1899.09	1899.81	5335	0	5
2023.01.13	12:00:00	1899.75	1901.46	1893.91	1896.62	6415	0	5
2023.01.13	13:00:00	1896.63	1900.24	1893.70	1900.04	8534	0	5
2023.01.13	14:00:00	1900.07	1912.39	1899.18	1911.65	9504	0	0
2023.01.13	15:00:00	1911.34	1916.55	1906.74	1913.72	9949	0	0
2023.01.13	16:00:00	1913.68	1914.55	1909.46	1912.31	7550	0	5
2023.01.13	17:00:00	1912.30	1917.89	1911.01	1916.93	5677	0	5
2023.01.13	18:00:00	1916.94	1921.92	1916.77	1919.76	5733	0	5
2023.01.13	19:00:00	1919.73	1921.61	1919.25	1920.09	4201	0	5
2023.01.13	20:00:00	1920.13	1921.54	1919.10	1920.77	3126	0	5
2023.01.13	21:00:00	1920.61	1921.16	1918.51	1920.37	1612	0	5
2023.01.15	23:00:00	1921.91	1922.04	1916.89	1916.92	2270	0	9
2023.01.16	08:00:00	1916.37	1916.37	1910.90	1911.76	2914	0	5
2023.01.16	09:00:00	1911.74	1917.95	1911.63	1917.59	4356	0	5
2023.01.16	10:00:00	1917.60	1917.86	1914.82	1915.65	3393	0	5
2023.01.16	11:00:00	1915.66	1919.34	1915.66	1916.61	3429	0	5
2023.01.16	12:00:00	1916.54	1917.28	1914.73	1914.92	3739	0	5
2023.01.16	13:00:00	1914.91	1915.24	1911.44	1913.42	6074	0	5
2023.01.16	14:00:00	1913.44	1915.98	1912.60	1915.36	4534	0	5
2023.01.16	15:00:00	1915.34	1917.13	1914.79	1916.07	3814	0	5
2023.01.16	16:00:00	1916.06	1916.16	1913.60	1913.68	3179	0	5
2023.01.16	17:00:00	1913.65	1914.12	1912.88	1913.93	2039	0	5
2023.01.16	18:00:00	1913.95	1914.68	1913.86	1914.56	800	0	5
2023.01.16	19:00:00	1914.57	1915.69	1914.31	1914.44	377	0	5
2023.01.16	23:00:00	1915.63	1918.42	1914.84	1917.95	1365	0	5
2023.01.17	00:00:00	1917.98	1919.08	1916.91	1918.27	2285	0	5
2023.01.17	01:00:00	1918.26	1918.90	1912.90	1913.10	4752	0	5
2023.01.17	02:00:00	1913.12	1916.32	1909.49	1910.73	4277	0	5
2023.01.17	03:00:00	1910.69	1911.41	1909.53	1910.33	3045	0	5
2023.01.17	04:00:00	1910.34	1911.97	1908.18	1911.38	2494	0	5
2023.01.17	05:00:00	1911.39	1913.29	1909.15	1911.06	3177	0	5
2023.01.17	06:00:00	1911.07	1911.97	1906.99	1907.27	3569	0	5
2023.01.17	07:00:00	1907.28	1910.59	1907.26	1910.03	4702	0	5
2023.01.17	08:00:00	1910.02	1911.95	1908.84	1909.66	4968	0	5
2023.01.17	09:00:00	1909.61	1910.61	1905.89	1906.65	4622	0	5
2023.01.17	10:00:00	1906.64	1907.99	1904.27	1906.25	4626	0	5
2023.01.17	11:00:00	1906.21	1912.87	1906.09	1912.74	4124	0	5
2023.01.17	12:00:00	1912.75	1913.90	1908.11	1909.44	5389	0	5
2023.01.17	13:00:00	1909.40	1914.44	1907.13	1912.99	7655	0	0
2023.01.17	14:00:00	1913.05	1916.68	1911.52	1913.56	8852	0	5
2023.01.17	15:00:00	1913.67	1915.75	1909.05	1911.07	9828	0	5
2023.01.17	16:00:00	1911.06	1913.36	1909.64	1912.14	6800	0	5
2023.01.17	17:00:00	1912.16	1912.50	1905.26	1907.21	5237	0	5
2023.01.17	18:00:00	1907.23	1908.03	1904.67	1905.67	4164	0	5
2023.01.17	19:00:00	1905.66	1909.40	1903.82	1907.99	3966	0	5
2023.01.17	20:00:00	1907.98	1910.92	1907.54	1909.16	3812	0	5
2023.01.17	21:00:00	1909.19	1909.23	1907.88	1908.60	1169	0	5
2023.01.17	23:00:00	1908.53	1909.06	1907.78	1908.79	1204	0	5
2023.01.18	00:00:00	1908.78	1909.23	1906.78	1907.39	2309	0	5
2023.01.18	01:00:00	1907.31	1909.09	1906.37	1908.77	3872	0	5
2023.01.18	02:00:00	1908.80	1910.40	1900.68	1904.15	5860	0	5
2023.01.18	03:00:00	1904.22	1905.45	1899.26	1900.12	5813	0	5
2023.01.18	04:00:00	1900.11	1900.42	1897.37	1899.58	3828	0	5
2023.01.18	05:00:00	1899.56	1899.57	1896.63	1898.00	3962	0	5
2023.01.18	06:00:00	1897.98	1904.33	1897.87	1903.02	5020	0	5
2023.01.18	07:00:00	1902.98	1909.11	1902.90	1907.80	7107	0	5
2023.01.18	08:00:00	1907.79	1914.91	1907.79	1912.21	6827	0	5
2023.01.18	09:00:00	1912.28	1915.98	1910.28	1914.86	4883	0	5
2023.01.18	10:00:00	1914.85	1915.02	1911.27	1914.40	4360	0	5
2023.01.18	11:00:00	1914.39	1916.78	1914.11	1915.73	4039	0	5
2023.01.18	12:00:00	1915.72	1918.02	1914.91	1917.38	4602	0	5
2023.01.18	13:00:00	1917.32	1924.40	1916.24	1921.35	9478	0	0
2023.01.18	14:00:00	1921.37	1925.95	1918.76	1921.38	11036	0	5
2023.01.18	15:00:00	1921.40	1922.08	1911.43	1912.37	9883	0	5
2023.01.18	16:00:00	1912.33	1912.80	1905.91	1908.47	8260	0	5
2023.01.18	17:00:00	1908.61	1908.93	1901.61	1905.31	7070	0	5
2023.01.18	18:00:00	1905.36	1906.51	1903.88	1904.98	5292	0	5
2023.01.18	19:00:00	1905.00	1905.30	1903.15	1905.13	3954	0	5
2023.01.18	20:00:00	1905.15	1905.16	1902.34	1903.50	3735	0	5
2023.01.18	21:00:00	1903.55	1905.12	1903.12	1904.37	1536	0	5
2023.01.18	23:00:00	1904.92	1907.41	1903.14	1906.89	1772	0	5
2023.01.19	00:00:00	1906.98	1909.58	1905.04	1905.14	3693	0	5
2023.01.19	01:00:00	1905.19	1907.31	1901.38	1901.96	5201	0	5
2023.01.19	02:00:00	1901.97	1907.68	1901.02	1907.18	3812	0	5
2023.01.19	03:00:00	1907.13	1910.85	1906.82	1909.10	3686	0	5
2023.01.19	04:00:00	1909.09	1911.00	1908.72	1909.85	2644	0	5
2023.01.19	05:00:00	1909.89	1910.30	1908.19	1910.11	3495	0	5
2023.01.19	06:00:00	1910.10	1911.23	1907.99	1908.65	3319	0	5
2023.01.19	07:00:00	1908.80	1912.93	1906.46	1911.39	5524	0	5
2023.01.19	08:00:00	1911.40	1916.80	1910.49	1912.68	5880	0	5
2023.01.19	09:00:00	1912.66	1912.78	1909.67	1910.40	4305	0	5
2023.01.19	10:00:00	1910.42	1910.68	1906.86	1909.63	4356	0	5
2023.01.19	11:00:00	1909.71	1910.30	1906.70	1908.18	4267	0	5
2023.01.19	12:00:00	1908.19	1911.44	1907.51	1908.16	5092	0	5
2023.01.19	13:00:00	1908.14	1913.50	1906.87	1913.22	8859	0	5
2023.01.19	14:00:00	1913.23	1918.20	1912.85	1917.53	9640	0	5
2023.01.19	15:00:00	1917.56	1923.33	1915.84	1918.07	9498	0	5
2023.01.19	16:00:00	1918.14	1922.21	1917.68	1920.78	6636	0	5
2023.01.19	17:00:00	1920.80	1923.28	1918.42	1920.14	5558	0	5
2023.01.19	18:00:00	1920.17	1925.64	1919.90	1925.07	5819	0	5
2023.01.19	19:00:00	1925.04	1931.36	1923.75	1929.76	5490	0	5
2023.01.19	20:00:00	1929.74	1935.20	1929.36	1933.54	5361	0	5
2023.01.19	21:00:00	1933.53	1933.65	1931.42	1932.21	1802	0	5
2023.01.19	23:00:00	1932.28	1933.96	1931.39	1931.79	1587	0	5
2023.01.20	00:00:00	1931.76	1932.10	1930.32	1930.54	2342	0	5
